floor,county,log_radon,log_uranium
1,AITKIN,0.8329091229351041,-0.6890475953544999
0,AITKIN,0.8329091229351041,-0.6890475953544999
0,AITKIN,1.0986122886681098,-0.6890475953544999
0,AITKIN,0.09531017980432493,-0.6890475953544999
0,ANOKA,1.1631508098056809,-0.8473128604997048
0,ANOKA,0.9555114450274363,-0.8473128604997048
0,ANOKA,0.47000362924573563,-0.8473128604997048
0,ANOKA,0.09531017980432493,-0.8473128604997048
0,ANOKA,-0.22314355131420985,-0.8473128604997048
0,ANOKA,0.26236426446749106,-0.8473128604997048
0,ANOKA,0.26236426446749106,-0.8473128604997048
0,ANOKA,0.336472236621213,-0.8473128604997048
0,ANOKA,0.4054651081081644,-0.8473128604997048
0,ANOKA,-0.6931471805599453,-0.8473128604997048
0,ANOKA,0.1823215567939548,-0.8473128604997048
0,ANOKA,1.5260563034950492,-0.8473128604997048
0,ANOKA,0.336472236621213,-0.8473128604997048
0,ANOKA,0.7884573603642703,-0.8473128604997048
0,ANOKA,1.791759469228055,-0.8473128604997048
0,ANOKA,1.2237754316221157,-0.8473128604997048
0,ANOKA,0.6418538861723948,-0.8473128604997048
0,ANOKA,1.7047480922384253,-0.8473128604997048
0,ANOKA,1.856297990365626,-0.8473128604997048
0,ANOKA,0.6931471805599453,-0.8473128604997048
0,ANOKA,1.9021075263969203,-0.8473128604997048
0,ANOKA,1.1631508098056809,-0.8473128604997048
0,ANOKA,1.9315214116032136,-0.8473128604997048
0,ANOKA,1.9600947840472698,-0.8473128604997048
0,ANOKA,2.0541237336955462,-0.8473128604997048
0,ANOKA,1.667706820558076,-0.8473128604997048
0,ANOKA,1.5260563034950492,-0.8473128604997048
0,ANOKA,1.5040773967762742,-0.8473128604997048
0,ANOKA,1.0647107369924282,-0.8473128604997048
0,ANOKA,2.1041341542702074,-0.8473128604997048
0,ANOKA,0.5306282510621705,-0.8473128604997048
0,ANOKA,1.4586150226995167,-0.8473128604997048
0,ANOKA,1.7047480922384253,-0.8473128604997048
0,ANOKA,1.410986973710262,-0.8473128604997048
0,ANOKA,0.8754687373538999,-0.8473128604997048
0,ANOKA,1.0986122886681098,-0.8473128604997048
0,ANOKA,0.4054651081081644,-0.8473128604997048
0,ANOKA,1.2237754316221157,-0.8473128604997048
0,ANOKA,1.0986122886681098,-0.8473128604997048
1,ANOKA,0.6418538861723948,-0.8473128604997048
1,ANOKA,-1.203972804325936,-0.8473128604997048
0,ANOKA,0.9162907318741551,-0.8473128604997048
1,ANOKA,0.1823215567939548,-0.8473128604997048
0,ANOKA,0.8329091229351041,-0.8473128604997048
0,ANOKA,-0.35667494393873245,-0.8473128604997048
0,ANOKA,0.5877866649021191,-0.8473128604997048
0,ANOKA,1.0986122886681098,-0.8473128604997048
0,ANOKA,0.8329091229351041,-0.8473128604997048
0,ANOKA,0.5877866649021191,-0.8473128604997048
0,ANOKA,0.4054651081081644,-0.8473128604997048
0,ANOKA,0.6931471805599453,-0.8473128604997048
0,ANOKA,0.6418538861723948,-0.8473128604997048
1,BECKER,0.26236426446749106,-0.11345877376814013
0,BECKER,1.4816045409242153,-0.11345877376814013
1,BECKER,1.5260563034950492,-0.11345877376814013
0,BELTRAMI,1.856297990365626,-0.5933525256074713
0,BELTRAMI,1.5475625087160128,-0.5933525256074713
0,BELTRAMI,1.7578579175523736,-0.5933525256074713
1,BELTRAMI,0.8329091229351041,-0.5933525256074713
1,BELTRAMI,-0.6931471805599453,-0.5933525256074713
1,BELTRAMI,1.5475625087160128,-0.5933525256074713
1,BELTRAMI,1.5040773967762742,-0.5933525256074713
0,BENTON,1.9021075263969203,-0.1428904811530284
0,BENTON,1.0296194171811583,-0.1428904811530284
1,BENTON,1.0986122886681098,-0.1428904811530284
0,BENTON,1.0986122886681098,-0.1428904811530284
0,BIGSTONE,1.9878743481543455,0.38705670842480927
0,BIGSTONE,1.62924053973028,0.38705670842480927
0,BIGSTONE,0.9932517730102834,0.38705670842480927
0,BLUEEARTH,1.62924053973028,0.2716136642727164
0,BLUEEARTH,2.5726122302071057,0.2716136642727164
0,BLUEEARTH,1.9878743481543455,0.2716136642727164
0,BLUEEARTH,1.9315214116032136,0.2716136642727164
0,BLUEEARTH,2.5572273113676265,0.2716136642727164
1,BLUEEARTH,1.7749523509116736,0.2716136642727164
0,BLUEEARTH,2.2617630984737906,0.2716136642727164
0,BLUEEARTH,1.8082887711792655,0.2716136642727164
0,BLUEEARTH,1.3609765531356006,0.2716136642727164
1,BLUEEARTH,2.667228206581955,0.2716136642727164
0,BLUEEARTH,0.6418538861723948,0.2716136642727164
0,BLUEEARTH,1.9459101490553132,0.2716136642727164
0,BLUEEARTH,1.5686159179138452,0.2716136642727164
0,BLUEEARTH,2.2617630984737906,0.2716136642727164
1,BROWN,0.9555114450274363,0.277578704889093
0,BROWN,1.916922612182061,0.277578704889093
1,BROWN,1.410986973710262,0.277578704889093
0,BROWN,2.3223877202902252,0.277578704889093
0,CARLTON,0.8329091229351041,-0.3323154878841331
0,CARLTON,0.6418538861723948,-0.3323154878841331
0,CARLTON,1.252762968495368,-0.3323154878841331
1,CARLTON,1.7404661748405044,-0.3323154878841331
0,CARLTON,1.4816045409242153,-0.3323154878841331
0,CARLTON,1.3862943611198906,-0.3323154878841331
0,CARLTON,0.336472236621213,-0.3323154878841331
0,CARLTON,1.4586150226995167,-0.3323154878841331
0,CARLTON,-0.10536051565782628,-0.3323154878841331
0,CARLTON,0.7419373447293773,-0.3323154878841331
0,CARVER,0.5306282510621705,0.0958645715553609
0,CARVER,2.5649493574615367,0.0958645715553609
1,CARVER,2.6946271807700692,0.0958645715553609
1,CARVER,1.5686159179138452,0.0958645715553609
0,CARVER,2.272125885509337,0.0958645715553609
1,CARVER,-2.3025850929940455,0.0958645715553609
0,CASS,1.3350010667323402,-0.6082198069309426
0,CASS,2.0149030205422647,-0.6082198069309426
0,CASS,0.6931471805599453,-0.6082198069309426
0,CASS,1.6863989535702286,-0.6082198069309426
0,CASS,1.410986973710262,-0.6082198069309426
0,CHIPPEWA,2.0541237336955462,0.27368456280792725
0,CHIPPEWA,0.4054651081081644,0.27368456280792725
0,CHIPPEWA,2.3125354238472138,0.27368456280792725
0,CHIPPEWA,2.2512917986064953,0.27368456280792725
0,CHISAGO,-0.10536051565782628,-0.7353200871511567
0,CHISAGO,1.5040773967762742,-0.7353200871511567
0,CHISAGO,1.62924053973028,-0.7353200871511567
0,CHISAGO,0.7884573603642703,-0.7353200871511567
0,CHISAGO,0.5877866649021191,-0.7353200871511567
0,CHISAGO,2.1041341542702074,-0.7353200871511567
1,CLAY,0,0.34378117542003134
0,CLAY,2.5649493574615367,0.34378117542003134
0,CLAY,0.9932517730102834,0.34378117542003134
1,CLAY,1.2809338454620642,0.34378117542003134
0,CLAY,3.2846635654062037,0.34378117542003134
0,CLAY,0.47000362924573563,0.34378117542003134
0,CLAY,2.5726122302071057,0.34378117542003134
0,CLAY,2.186051276738094,0.34378117542003134
0,CLAY,2.975529566236472,0.34378117542003134
1,CLAY,0.9555114450274363,0.34378117542003134
0,CLAY,2.2082744135228043,0.34378117542003134
0,CLAY,2.580216829592325,0.34378117542003134
0,CLAY,1.308332819650179,0.34378117542003134
1,CLAY,1.9459101490553132,0.34378117542003134
1,CLEARWATER,1.5892352051165808,-0.059860413897705286
0,CLEARWATER,1.252762968495368,-0.059860413897705286
1,CLEARWATER,0,-0.059860413897705286
0,CLEARWATER,1.252762968495368,-0.059860413897705286
0,COOK,1.0296194171811583,-0.5049959825257828
0,COOK,0.4054651081081644,-0.5049959825257828
0,COTTONWOOD,1.9315214116032136,0.33956032072044606
1,COTTONWOOD,2.4159137783010487,0.33956032072044606
1,COTTONWOOD,-2.3025850929940455,0.33956032072044606
1,COTTONWOOD,0.9555114450274363,0.33956032072044606
0,CROWWING,0.6418538861723948,-0.6333907001751405
0,CROWWING,0.5306282510621705,-0.6333907001751405
1,CROWWING,0.09531017980432493,-0.6333907001751405
0,CROWWING,0,-0.6333907001751405
0,CROWWING,1.0986122886681098,-0.6333907001751405
0,CROWWING,1.5040773967762742,-0.6333907001751405
0,CROWWING,0.47000362924573563,-0.6333907001751405
0,CROWWING,1.4350845252893225,-0.6333907001751405
1,CROWWING,0.9555114450274363,-0.6333907001751405
1,CROWWING,1.916922612182061,-0.6333907001751405
0,CROWWING,1.4816045409242153,-0.6333907001751405
0,CROWWING,1.7227665977411035,-0.6333907001751405
0,DAKOTA,1.308332819650179,-0.024145162468538463
0,DAKOTA,1.0647107369924282,-0.024145162468538463
0,DAKOTA,2.6878474937846906,-0.024145162468538463
0,DAKOTA,1.916922612182061,-0.024145162468538463
0,DAKOTA,2.0918640616783932,-0.024145162468538463
0,DAKOTA,0.9932517730102834,-0.024145162468538463
1,DAKOTA,1.0647107369924282,-0.024145162468538463
0,DAKOTA,1.5040773967762742,-0.024145162468538463
1,DAKOTA,0.5877866649021191,-0.024145162468538463
0,DAKOTA,0.7419373447293773,-0.024145162468538463
0,DAKOTA,0.7419373447293773,-0.024145162468538463
0,DAKOTA,0.47000362924573563,-0.024145162468538463
0,DAKOTA,2.272125885509337,-0.024145162468538463
0,DAKOTA,2.1041341542702074,-0.024145162468538463
0,DAKOTA,1.2809338454620642,-0.024145162468538463
1,DAKOTA,-0.10536051565782628,-0.024145162468538463
0,DAKOTA,1.6486586255873816,-0.024145162468538463
0,DAKOTA,1.1939224684724346,-0.024145162468538463
0,DAKOTA,2.388762789235098,-0.024145162468538463
0,DAKOTA,2.116255514802552,-0.024145162468538463
0,DAKOTA,1.856297990365626,-0.024145162468538463
0,DAKOTA,1.5892352051165808,-0.024145162468538463
0,DAKOTA,1.8082887711792655,-0.024145162468538463
0,DAKOTA,0.1823215567939548,-0.024145162468538463
0,DAKOTA,2.1747517214841605,-0.024145162468538463
0,DAKOTA,2.186051276738094,-0.024145162468538463
0,DAKOTA,1.9315214116032136,-0.024145162468538463
0,DAKOTA,0.8754687373538999,-0.024145162468538463
0,DAKOTA,0.5306282510621705,-0.024145162468538463
0,DAKOTA,1.0647107369924282,-0.024145162468538463
0,DAKOTA,1.8870696490323797,-0.024145162468538463
0,DAKOTA,0.5877866649021191,-0.024145162468538463
0,DAKOTA,1.5475625087160128,-0.024145162468538463
0,DAKOTA,1.2237754316221157,-0.024145162468538463
0,DAKOTA,1.5040773967762742,-0.024145162468538463
0,DAKOTA,3.0587070727153796,-0.024145162468538463
0,DAKOTA,2.2192034840549946,-0.024145162468538463
0,DAKOTA,0,-0.024145162468538463
0,DAKOTA,1.6094379124341003,-0.024145162468538463
0,DAKOTA,1.62924053973028,-0.024145162468538463
0,DAKOTA,0.1823215567939548,-0.024145162468538463
0,DAKOTA,2.0412203288596382,-0.024145162468538463
0,DAKOTA,1.7047480922384253,-0.024145162468538463
0,DAKOTA,1.308332819650179,-0.024145162468538463
0,DAKOTA,1.6094379124341003,-0.024145162468538463
0,DAKOTA,1.5686159179138452,-0.024145162468538463
0,DAKOTA,0.4054651081081644,-0.024145162468538463
0,DAKOTA,1.252762968495368,-0.024145162468538463
0,DAKOTA,1.4586150226995167,-0.024145162468538463
0,DAKOTA,0.9555114450274363,-0.024145162468538463
0,DAKOTA,0.4054651081081644,-0.024145162468538463
0,DAKOTA,0.4054651081081644,-0.024145162468538463
0,DAKOTA,0.6931471805599453,-0.024145162468538463
0,DAKOTA,1.5892352051165808,-0.024145162468538463
1,DAKOTA,0.4054651081081644,-0.024145162468538463
0,DAKOTA,1.3609765531356006,-0.024145162468538463
0,DAKOTA,2.186051276738094,-0.024145162468538463
0,DAKOTA,1.4816045409242153,-0.024145162468538463
0,DAKOTA,1.5040773967762742,-0.024145162468538463
0,DAKOTA,1.5260563034950492,-0.024145162468538463
0,DAKOTA,0.8329091229351041,-0.024145162468538463
0,DAKOTA,-0.5108256237659907,-0.024145162468538463
0,DAKOTA,1.7749523509116736,-0.024145162468538463
0,DODGE,1.7047480922384253,0.2638554597752171
0,DODGE,1.9878743481543455,0.2638554597752171
0,DODGE,1.7578579175523736,0.2638554597752171
0,DOUGLAS,2.0149030205422647,0.15571231697983925
0,DOUGLAS,1.5892352051165808,0.15571231697983925
0,DOUGLAS,1.9315214116032136,0.15571231697983925
0,DOUGLAS,1.8718021769015913,0.15571231697983925
1,DOUGLAS,1.3350010667323402,0.15571231697983925
0,DOUGLAS,1.7227665977411035,0.15571231697983925
0,DOUGLAS,2.0668627594729756,0.15571231697983925
0,DOUGLAS,1.5040773967762742,0.15571231697983925
0,DOUGLAS,1.0296194171811583,0.15571231697983925
0,FARIBAULT,1.252762968495368,0.29502504670703933
0,FARIBAULT,1.4586150226995167,0.29502504670703933
0,FARIBAULT,0.8754687373538999,0.29502504670703933
1,FARIBAULT,0.336472236621213,0.29502504670703933
0,FARIBAULT,1.667706820558076,0.29502504670703933
0,FARIBAULT,-1.6094379124341003,0.29502504670703933
1,FILLMORE,0.9555114450274363,0.41491366292777554
0,FILLMORE,1.1939224684724346,0.41491366292777554
0,FREEBORN,1.1939224684724346,0.22420698566740638
0,FREEBORN,2.272125885509337,0.22420698566740638
0,FREEBORN,1.4586150226995167,0.22420698566740638
0,FREEBORN,2.2082744135228043,0.22420698566740638
0,FREEBORN,1.856297990365626,0.22420698566740638
0,FREEBORN,3.487375077903208,0.22420698566740638
0,FREEBORN,2.587764035227708,0.22420698566740638
1,FREEBORN,0.8329091229351041,0.22420698566740638
1,FREEBORN,1.7404661748405044,0.22420698566740638
0,GOODHUE,2.667228206581955,0.19661064642423212
1,GOODHUE,1.9459101490553132,0.19661064642423212
0,GOODHUE,2.0412203288596382,0.19661064642423212
1,GOODHUE,2.2925347571405443,0.19661064642423212
0,GOODHUE,0.9932517730102834,0.19661064642423212
0,GOODHUE,3.775057150354989,0.19661064642423212
0,GOODHUE,1.6094379124341003,0.19661064642423212
0,GOODHUE,1.6094379124341003,0.19661064642423212
0,GOODHUE,1.2809338454620642,0.19661064642423212
0,GOODHUE,1.5892352051165808,0.19661064642423212
0,GOODHUE,1.7404661748405044,0.19661064642423212
0,GOODHUE,1.2809338454620642,0.19661064642423212
0,GOODHUE,1.3862943611198906,0.19661064642423212
0,GOODHUE,1.916922612182061,0.19661064642423212
0,HENNEPIN,2.0794415416798357,-0.09652081232424005
0,HENNEPIN,1.2237754316221157,-0.09652081232424005
1,HENNEPIN,0.7884573603642703,-0.09652081232424005
0,HENNEPIN,0.5306282510621705,-0.09652081232424005
0,HENNEPIN,1.410986973710262,-0.09652081232424005
0,HENNEPIN,0.6418538861723948,-0.09652081232424005
0,HENNEPIN,0.9555114450274363,-0.09652081232424005
0,HENNEPIN,2.424802725718295,-0.09652081232424005
0,HENNEPIN,0.9932517730102834,-0.09652081232424005
0,HENNEPIN,1.3862943611198906,-0.09652081232424005
0,HENNEPIN,2.0149030205422647,-0.09652081232424005
0,HENNEPIN,0.336472236621213,-0.09652081232424005
0,HENNEPIN,0,-0.09652081232424005
0,HENNEPIN,-0.6931471805599453,-0.09652081232424005
1,HENNEPIN,0.9555114450274363,-0.09652081232424005
0,HENNEPIN,1.8082887711792655,-0.09652081232424005
0,HENNEPIN,0.7419373447293773,-0.09652081232424005
0,HENNEPIN,1.7047480922384253,-0.09652081232424005
0,HENNEPIN,1.1314021114911006,-0.09652081232424005
0,HENNEPIN,1.0986122886681098,-0.09652081232424005
0,HENNEPIN,1.7227665977411035,-0.09652081232424005
0,HENNEPIN,1.4350845252893225,-0.09652081232424005
0,HENNEPIN,1.3862943611198906,-0.09652081232424005
0,HENNEPIN,2.70805020110221,-0.09652081232424005
0,HENNEPIN,1.9878743481543455,-0.09652081232424005
0,HENNEPIN,0.8754687373538999,-0.09652081232424005
1,HENNEPIN,1.0647107369924282,-0.09652081232424005
0,HENNEPIN,1.5040773967762742,-0.09652081232424005
0,HENNEPIN,0.47000362924573563,-0.09652081232424005
0,HENNEPIN,2.163323025660538,-0.09652081232424005
0,HENNEPIN,1.7404661748405044,-0.09652081232424005
0,HENNEPIN,2.163323025660538,-0.09652081232424005
0,HENNEPIN,1.3609765531356006,-0.09652081232424005
0,HENNEPIN,0.6418538861723948,-0.09652081232424005
0,HENNEPIN,0.6931471805599453,-0.09652081232424005
0,HENNEPIN,1.7227665977411035,-0.09652081232424005
0,HENNEPIN,0.9555114450274363,-0.09652081232424005
1,HENNEPIN,-0.10536051565782628,-0.09652081232424005
0,HENNEPIN,0.7884573603642703,-0.09652081232424005
0,HENNEPIN,1.0647107369924282,-0.09652081232424005
0,HENNEPIN,1.3862943611198906,-0.09652081232424005
0,HENNEPIN,1.4816045409242153,-0.09652081232424005
0,HENNEPIN,1.5686159179138452,-0.09652081232424005
0,HENNEPIN,1.0647107369924282,-0.09652081232424005
0,HENNEPIN,1.4350845252893225,-0.09652081232424005
0,HENNEPIN,0.5306282510621705,-0.09652081232424005
0,HENNEPIN,1.4816045409242153,-0.09652081232424005
1,HENNEPIN,-0.22314355131420985,-0.09652081232424005
0,HENNEPIN,1.7227665977411035,-0.09652081232424005
1,HENNEPIN,1.2237754316221157,-0.09652081232424005
0,HENNEPIN,1.7227665977411035,-0.09652081232424005
0,HENNEPIN,0.9555114450274363,-0.09652081232424005
0,HENNEPIN,1.0296194171811583,-0.09652081232424005
0,HENNEPIN,2.1400661634962708,-0.09652081232424005
0,HENNEPIN,1.2237754316221157,-0.09652081232424005
0,HENNEPIN,1.1939224684724346,-0.09652081232424005
0,HENNEPIN,2.163323025660538,-0.09652081232424005
0,HENNEPIN,0.5877866649021191,-0.09652081232424005
0,HENNEPIN,1.7578579175523736,-0.09652081232424005
0,HENNEPIN,2.5726122302071057,-0.09652081232424005
0,HENNEPIN,1.0296194171811583,-0.09652081232424005
0,HENNEPIN,1.5686159179138452,-0.09652081232424005
0,HENNEPIN,1.7404661748405044,-0.09652081232424005
0,HENNEPIN,2.631888840136646,-0.09652081232424005
1,HENNEPIN,2.0412203288596382,-0.09652081232424005
0,HENNEPIN,1.7578579175523736,-0.09652081232424005
0,HENNEPIN,1.5475625087160128,-0.09652081232424005
0,HENNEPIN,2.0412203288596382,-0.09652081232424005
0,HENNEPIN,0.9932517730102834,-0.09652081232424005
0,HENNEPIN,1.5260563034950492,-0.09652081232424005
0,HENNEPIN,1.791759469228055,-0.09652081232424005
0,HENNEPIN,0.8329091229351041,-0.09652081232424005
0,HENNEPIN,0.9162907318741551,-0.09652081232424005
0,HENNEPIN,1.410986973710262,-0.09652081232424005
0,HENNEPIN,1.5475625087160128,-0.09652081232424005
0,HENNEPIN,1.5475625087160128,-0.09652081232424005
0,HENNEPIN,2.3978952727983707,-0.09652081232424005
0,HENNEPIN,2.0412203288596382,-0.09652081232424005
0,HENNEPIN,1.1314021114911006,-0.09652081232424005
0,HENNEPIN,0.47000362924573563,-0.09652081232424005
1,HENNEPIN,0.5306282510621705,-0.09652081232424005
0,HENNEPIN,2.8094026953624978,-0.09652081232424005
0,HENNEPIN,1.1631508098056809,-0.09652081232424005
0,HENNEPIN,1.6486586255873816,-0.09652081232424005
0,HENNEPIN,1.6094379124341003,-0.09652081232424005
0,HENNEPIN,1.8082887711792655,-0.09652081232424005
1,HENNEPIN,0,-0.09652081232424005
0,HENNEPIN,0.6418538861723948,-0.09652081232424005
0,HENNEPIN,1.3862943611198906,-0.09652081232424005
0,HENNEPIN,1.7404661748405044,-0.09652081232424005
1,HENNEPIN,-0.6931471805599453,-0.09652081232424005
0,HENNEPIN,0.9932517730102834,-0.09652081232424005
0,HENNEPIN,1.308332819650179,-0.09652081232424005
0,HENNEPIN,1.840549633397487,-0.09652081232424005
0,HENNEPIN,3.1654750481410856,-0.09652081232424005
0,HENNEPIN,1.3862943611198906,-0.09652081232424005
0,HENNEPIN,1.0986122886681098,-0.09652081232424005
0,HENNEPIN,1.1314021114911006,-0.09652081232424005
0,HENNEPIN,1.5686159179138452,-0.09652081232424005
0,HENNEPIN,1.1314021114911006,-0.09652081232424005
0,HENNEPIN,1.4586150226995167,-0.09652081232424005
0,HENNEPIN,1.3609765531356006,-0.09652081232424005
0,HENNEPIN,1.1314021114911006,-0.09652081232424005
0,HENNEPIN,1.4816045409242153,-0.09652081232424005
1,HENNEPIN,1.0986122886681098,-0.09652081232424005
0,HOUSTON,1.252762968495368,0.5035290685333527
0,HOUSTON,2.151762203259462,0.5035290685333527
0,HOUSTON,2.2082744135228043,0.5035290685333527
1,HOUSTON,1.5892352051165808,0.5035290685333527
0,HOUSTON,1.308332819650179,0.5035290685333527
1,HOUSTON,0.8329091229351041,0.5035290685333527
1,HUBBARD,1.0647107369924282,-0.4005969767113039
1,HUBBARD,-0.10536051565782628,-0.4005969767113039
0,HUBBARD,0.47000362924573563,-0.4005969767113039
0,HUBBARD,1.5475625087160128,-0.4005969767113039
1,HUBBARD,1.3350010667323402,-0.4005969767113039
0,ISANTI,1.308332819650179,-0.7518722327017873
0,ISANTI,1.1314021114911006,-0.7518722327017873
0,ISANTI,0.8329091229351041,-0.7518722327017873
0,ITASCA,0.6931471805599453,-0.6633476306014291
0,ITASCA,0.9932517730102834,-0.6633476306014291
0,ITASCA,0.6418538861723948,-0.6633476306014291
0,ITASCA,0.9162907318741551,-0.6633476306014291
0,ITASCA,1.4816045409242153,-0.6633476306014291
0,ITASCA,0.9932517730102834,-0.6633476306014291
0,ITASCA,0.1823215567939548,-0.6633476306014291
0,ITASCA,1.2237754316221157,-0.6633476306014291
0,ITASCA,0.9555114450274363,-0.6633476306014291
0,ITASCA,2.2512917986064953,-0.6633476306014291
0,ITASCA,0.336472236621213,-0.6633476306014291
0,JACKSON,2.1400661634962708,0.30902028483933436
0,JACKSON,1.62924053973028,0.30902028483933436
0,JACKSON,1.0986122886681098,0.30902028483933436
0,JACKSON,2.580216829592325,0.30902028483933436
0,JACKSON,2.7343675094195836,0.30902028483933436
0,KANABEC,0.6418538861723948,-0.053386008903670616
0,KANABEC,1.3609765531356006,-0.053386008903670616
0,KANABEC,2.0794415416798357,-0.053386008903670616
0,KANABEC,0.9932517730102834,-0.053386008903670616
0,KANDIYOHI,2.4336133554004498,0.1097329426515801
0,KANDIYOHI,1.4350845252893225,0.1097329426515801
0,KANDIYOHI,2.517696472610991,0.1097329426515801
0,KANDIYOHI,1.916922612182061,0.1097329426515801
0,KITTSON,1.9459101490553132,-0.007803367229841645
1,KITTSON,1.5260563034950492,-0.007803367229841645
1,KITTSON,0,-0.007803367229841645
0,KOOCHICHING,0.5877866649021191,-0.8818289205065825
0,KOOCHICHING,0.4054651081081644,-0.8818289205065825
1,KOOCHICHING,0.7419373447293773,-0.8818289205065825
1,KOOCHICHING,0.09531017980432493,-0.8818289205065825
0,KOOCHICHING,0.09531017980432493,-0.8818289205065825
1,KOOCHICHING,1.0647107369924282,-0.8818289205065825
1,KOOCHICHING,0.336472236621213,-0.8818289205065825
1,LACQUIPARLE,2.4336133554004498,0.31102987875636656
0,LACQUIPARLE,2.7788192719904172,0.31102987875636656
1,LAKE,0.336472236621213,-0.6915963836672911
0,LAKE,0.336472236621213,-0.6915963836672911
0,LAKE,0.5306282510621705,-0.6915963836672911
0,LAKE,0,-0.6915963836672911
0,LAKE,1.0647107369924282,-0.6915963836672911
0,LAKE,-0.5108256237659907,-0.6915963836672911
0,LAKE,0.47000362924573563,-0.6915963836672911
0,LAKE,1.9740810260220096,-0.6915963836672911
0,LAKE,-0.5108256237659907,-0.6915963836672911
0,LAKEOFTHEWOODS,2.3223877202902252,-0.6817088484191157
1,LAKEOFTHEWOODS,1.4816045409242153,-0.6817088484191157
0,LAKEOFTHEWOODS,1.2237754316221157,-0.6817088484191157
1,LAKEOFTHEWOODS,1.0986122886681098,-0.6817088484191157
0,LESUEUR,2.533696813957432,0.19444773659179512
1,LESUEUR,1.4586150226995167,0.19444773659179512
0,LESUEUR,1.5260563034950492,0.19444773659179512
0,LESUEUR,1.3862943611198906,0.19444773659179512
0,LESUEUR,1.2237754316221157,0.19444773659179512
0,LINCOLN,2.8678989020441064,0.444903746232023
0,LINCOLN,2.3702437414678603,0.444903746232023
0,LINCOLN,2.0794415416798357,0.444903746232023
1,LINCOLN,1.2809338454620642,0.444903746232023
0,LYON,1.8870696490323797,0.39473440617801014
1,LYON,1.9459101490553132,0.39473440617801014
0,LYON,1.6486586255873816,0.39473440617801014
0,LYON,2.4932054526026954,0.39473440617801014
0,LYON,1.6486586255873816,0.39473440617801014
0,LYON,2.1972245773362196,0.39473440617801014
0,LYON,1.7749523509116736,0.39473440617801014
0,LYON,1.5475625087160128,0.39473440617801014
0,MCLEOD,2.341805806147327,0.1404225936622486
0,MCLEOD,1.3862943611198906,0.1404225936622486
0,MCLEOD,0.6418538861723948,0.1404225936622486
0,MCLEOD,2.302585092994046,0.1404225936622486
0,MCLEOD,0.8754687373538999,0.1404225936622486
0,MCLEOD,1.5040773967762742,0.1404225936622486
0,MCLEOD,1.0647107369924282,0.1404225936622486
1,MCLEOD,0.1823215567939548,0.1404225936622486
0,MCLEOD,0.26236426446749106,0.1404225936622486
1,MCLEOD,0.5306282510621705,0.1404225936622486
